Tipo de vehículo;Accesorios de seguridad;Tipo Accidente;Sexo;Edad;Muertos;Graves;Leves;Accidentes;Victimas
Furgoneta;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;0;0;0;3;6;3
Furgoneta;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;1;0;0;10;11;10
Furgoneta;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;2;0;0;13;14;13
Furgoneta;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;3;0;0;7;8;7
Furgoneta;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;4;0;0;6;9;6
Furgoneta;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;5;0;0;3;4;3
Furgoneta;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;6;0;0;1;1;1
Furgoneta;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;7;0;1;0;1;1
Furgoneta;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;8;0;0;1;1;1
Furgoneta;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;;0;0;5;5;5
Motocicleta;NINGUNO;Atropello a peatón;Desconocido;;0;0;0;14;0
Motocicleta;NINGUNO;Atropello a peatón;Hombre;0;0;0;0;1;0
Motocicleta;NINGUNO;Atropello a peatón;Hombre;1;0;1;2;8;3
Motocicleta;NINGUNO;Atropello a peatón;Hombre;2;0;1;16;32;17
Motocicleta;NINGUNO;Atropello a peatón;Hombre;3;0;2;16;31;18
Motocicleta;NINGUNO;Atropello a peatón;Hombre;4;0;1;7;23;8
Motocicleta;NINGUNO;Atropello a peatón;Hombre;5;0;0;2;6;2
Motocicleta;NINGUNO;Atropello a peatón;Hombre;6;0;0;1;2;1
Motocicleta;NINGUNO;Atropello a peatón;Hombre;;0;0;1;3;1
Motocicleta;NINGUNO;Atropello a peatón;Mujer;1;0;0;1;1;1
Motocicleta;NINGUNO;Atropello a peatón;Mujer;2;0;0;3;4;3
Motocicleta;NINGUNO;Atropello a peatón;Mujer;3;0;0;4;7;4
Motocicleta;NINGUNO;Colisión frontal;Hombre;1;0;3;1;3;4
Motocicleta;NINGUNO;Colisión frontal;Hombre;2;0;3;1;4;4
Motocicleta;NINGUNO;Colisión frontal;Hombre;3;0;2;1;4;3
Motocicleta;NINGUNO;Colisión frontal;Hombre;4;0;0;1;1;1
Motocicleta;NINGUNO;Colisión frontal;Hombre;5;0;2;0;2;2
Motocicleta;NINGUNO;Colisión frontal;Hombre;7;1;0;0;1;1
Motocicleta;NINGUNO;Colisión frontal;Mujer;2;0;1;1;2;2
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Desconocido;;0;1;2;18;3
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Hombre;0;0;2;7;11;9
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Hombre;1;3;27;71;101;101
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Hombre;2;2;47;301;365;350
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Hombre;3;1;36;225;278;262
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Hombre;4;2;43;128;184;173
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Hombre;5;2;5;37;47;44
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Hombre;6;0;5;10;16;15
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Hombre;;0;0;1;2;1
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Mujer;0;0;0;3;4;3
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Mujer;1;0;1;14;20;15
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Mujer;2;0;8;60;73;68
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Mujer;3;0;4;35;40;39
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Mujer;4;0;5;18;26;23
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Mujer;5;0;1;6;8;7
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Mujer;6;0;0;1;1;1
Motocicleta;NINGUNO;Colisión lateral y frontolateral;Mujer;;0;0;1;2;1
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Desconocido;2;0;0;0;2;0
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Desconocido;;0;0;0;14;0
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Hombre;0;0;0;6;7;6
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Hombre;1;0;13;84;99;97
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Hombre;2;4;44;333;402;381
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Hombre;3;3;32;28;335;320
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Hombre;4;0;29;156;201;18
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Hombre;5;5;9;46;61;60
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Hombre;6;0;1;12;15;13
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Hombre;;0;0;5;11;5
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Mujer;0;0;0;1;2;1
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Mujer;1;0;1;17;21;18
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Mujer;2;1;11;8;101;97
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Mujer;3;0;6;43;56;49
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Mujer;4;0;1;21;26;22
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Mujer;5;0;0;6;6;6
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Mujer;6;0;0;0;2;0
Motocicleta;NINGUNO;Colisión por alcance y múltiple;Mujer;;0;0;0;1;0
Motocicleta;NINGUNO;Otro tipo de accidente;Desconocido;;0;0;0;19;0
Motocicleta;NINGUNO;Otro tipo de accidente;Hombre;0;0;0;3;4;3
Motocicleta;NINGUNO;Otro tipo de accidente;Hombre;1;3;8;62;75;73
Motocicleta;NINGUNO;Otro tipo de accidente;Hombre;2;11;29;257;310;297
Motocicleta;NINGUNO;Otro tipo de accidente;Hombre;3;3;34;225;265;262
Motocicleta;NINGUNO;Otro tipo de accidente;Hombre;4;1;25;102;136;128
Motocicleta;NINGUNO;Otro tipo de accidente;Hombre;5;2;10;35;48;47
Motocicleta;NINGUNO;Otro tipo de accidente;Hombre;6;2;2;7;11;11
Motocicleta;NINGUNO;Otro tipo de accidente;Hombre;7;0;1;0;1;1
Motocicleta;NINGUNO;Otro tipo de accidente;Hombre;;0;1;3;5;4
Motocicleta;NINGUNO;Otro tipo de accidente;Mujer;0;0;0;0;1;0
Motocicleta;NINGUNO;Otro tipo de accidente;Mujer;1;0;1;19;21;20
Motocicleta;NINGUNO;Otro tipo de accidente;Mujer;2;0;7;74;83;81
Motocicleta;NINGUNO;Otro tipo de accidente;Mujer;3;0;4;45;50;49
Motocicleta;NINGUNO;Otro tipo de accidente;Mujer;4;1;3;19;24;23
Motocicleta;NINGUNO;Otro tipo de accidente;Mujer;5;0;0;3;4;3
Motocicleta;NINGUNO;Otro tipo de accidente;Mujer;;0;0;2;2;2
Motocicleta;NINGUNO;Salida de la vía;Desconocido;;0;0;0;1;0
Motocicleta;NINGUNO;Salida de la vía;Hombre;0;0;1;3;3;4
Motocicleta;NINGUNO;Salida de la vía;Hombre;1;0;3;5;9;8
Motocicleta;NINGUNO;Salida de la vía;Hombre;2;6;11;7;24;24
Motocicleta;NINGUNO;Salida de la vía;Hombre;3;4;8;9;22;21
Motocicleta;NINGUNO;Salida de la vía;Hombre;4;5;5;11;21;21
Motocicleta;NINGUNO;Salida de la vía;Hombre;5;1;2;0;3;3
Motocicleta;NINGUNO;Salida de la vía;Hombre;7;0;1;0;1;1
Motocicleta;NINGUNO;Salida de la vía;Hombre;;1;2;2;4;5
Motocicleta;NINGUNO;Salida de la vía;Mujer;1;1;0;1;2;2
Motocicleta;NINGUNO;Salida de la vía;Mujer;2;0;1;0;1;1
Motocicleta;NINGUNO;Salida de la vía;Mujer;3;0;1;3;4;4
Motocicleta;NINGUNO;Vuelco en la calzada;Hombre;1;0;0;1;1;1
Motocicleta;NINGUNO;Vuelco en la calzada;Hombre;2;1;8;7;16;16
Motocicleta;NINGUNO;Vuelco en la calzada;Hombre;3;1;3;5;9;9
Motocicleta;NINGUNO;Vuelco en la calzada;Hombre;4;0;2;3;5;5
Motocicleta;NINGUNO;Vuelco en la calzada;Hombre;5;0;0;2;2;2
Motocicleta;NINGUNO;Vuelco en la calzada;Hombre;6;0;2;1;3;3
Motocicleta;NINGUNO;Vuelco en la calzada;Mujer;0;0;0;1;1;1
Motocicleta;NINGUNO;Vuelco en la calzada;Mujer;1;0;0;1;1;1
Motocicleta;NINGUNO;Vuelco en la calzada;Mujer;2;0;0;3;4;3
Motocicleta;NINGUNO;Vuelco en la calzada;Mujer;3;0;0;1;1;1
Motocicleta;SE DESCONOCE;Atropello a peatón;Desconocido;;0;0;0;33;0
Motocicleta;SE DESCONOCE;Atropello a peatón;Hombre;0;0;0;2;2;2
Motocicleta;SE DESCONOCE;Atropello a peatón;Hombre;1;0;0;27;48;27
Motocicleta;SE DESCONOCE;Atropello a peatón;Hombre;2;0;1;42;87;43
Motocicleta;SE DESCONOCE;Atropello a peatón;Hombre;3;0;2;30;58;32
Motocicleta;SE DESCONOCE;Atropello a peatón;Hombre;4;0;0;15;37;15
Motocicleta;SE DESCONOCE;Atropello a peatón;Hombre;5;0;0;6;14;6
Motocicleta;SE DESCONOCE;Atropello a peatón;Hombre;6;0;0;1;2;1
Motocicleta;SE DESCONOCE;Atropello a peatón;Hombre;7;0;0;1;1;1
Motocicleta;SE DESCONOCE;Atropello a peatón;Hombre;;0;0;1;9;1
Motocicleta;SE DESCONOCE;Atropello a peatón;Mujer;1;0;0;5;10;5
Motocicleta;SE DESCONOCE;Atropello a peatón;Mujer;2;0;0;15;17;15
Motocicleta;SE DESCONOCE;Atropello a peatón;Mujer;3;0;0;8;11;8
Motocicleta;SE DESCONOCE;Atropello a peatón;Mujer;4;0;0;2;5;2
Motocicleta;SE DESCONOCE;Atropello a peatón;Mujer;;0;0;0;1;0
Motocicleta;SE DESCONOCE;Colisión frontal;Desconocido;1;0;0;1;1;1
Motocicleta;SE DESCONOCE;Colisión frontal;Desconocido;3;0;0;1;1;1
Motocicleta;SE DESCONOCE;Colisión frontal;Desconocido;;0;0;1;4;1
Motocicleta;SE DESCONOCE;Colisión frontal;Hombre;0;0;0;1;1;1
Motocicleta;SE DESCONOCE;Colisión frontal;Hombre;1;0;2;21;24;23
Motocicleta;SE DESCONOCE;Colisión frontal;Hombre;2;2;7;33;44;42
Motocicleta;SE DESCONOCE;Colisión frontal;Hombre;3;3;11;44;61;58
Motocicleta;SE DESCONOCE;Colisión frontal;Hombre;4;1;5;32;38;38
Motocicleta;SE DESCONOCE;Colisión frontal;Hombre;5;1;1;5;8;7
Motocicleta;SE DESCONOCE;Colisión frontal;Hombre;6;0;0;0;1;0
Motocicleta;SE DESCONOCE;Colisión frontal;Hombre;7;0;0;1;1;1
Motocicleta;SE DESCONOCE;Colisión frontal;Hombre;;0;1;4;5;5
Motocicleta;SE DESCONOCE;Colisión frontal;Mujer;1;0;0;6;7;6
Motocicleta;SE DESCONOCE;Colisión frontal;Mujer;2;1;1;4;6;6
Motocicleta;SE DESCONOCE;Colisión frontal;Mujer;3;1;0;4;5;5
Motocicleta;SE DESCONOCE;Colisión frontal;Mujer;4;1;0;2;5;3
Motocicleta;SE DESCONOCE;Colisión frontal;Mujer;5;0;0;1;1;1
Motocicleta;SE DESCONOCE;Colisión frontal;Mujer;6;0;1;0;1;1
Motocicleta;SE DESCONOCE;Colisión frontal;Mujer;7;0;0;1;1;1
Motocicleta;SE DESCONOCE;Colisión frontal;Mujer;;0;1;1;2;2
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;1;0;1;0;1;1
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;2;0;0;1;1;1
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;4;0;0;1;2;1
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;;0;1;21;55;22
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;0;0;1;17;22;18
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;1;1;19;259;289;279
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;2;2;51;615;723;668
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;3;5;65;599;713;669
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;4;0;46;369;452;415
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;5;0;16;147;18;163
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;6;1;9;31;45;41
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;7;0;2;10;14;12
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;8;0;0;1;1;1
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;;0;5;112;127;117
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;0;0;1;12;13;13
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;1;0;4;88;93;92
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;2;0;8;257;269;265
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;3;0;5;158;165;163
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;4;2;1;105;117;108
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;5;0;1;38;40;39
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;6;1;0;5;6;6
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;7;0;0;1;1;1
Motocicleta;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;;0;2;35;38;37
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Desconocido;3;0;1;0;1;1
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Desconocido;;0;1;10;38;11
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;0;0;0;7;8;7
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;1;0;9;109;122;118
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;2;2;12;212;245;226
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;3;2;15;228;272;245
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;4;1;9;152;18;162
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;5;1;6;76;96;83
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;6;0;2;19;26;21
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;7;0;0;2;2;2
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;8;0;0;1;1;1
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;;0;1;48;62;49
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;0;0;0;1;1;1
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;1;0;3;42;47;45
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;2;1;3;89;93;93
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;3;1;1;64;73;66
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;4;1;3;44;54;48
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;5;0;0;16;16;16
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;6;0;0;2;2;2
Motocicleta;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;;0;0;16;18;16
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Desconocido;;1;1;9;24;11
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Hombre;0;0;0;2;3;2
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Hombre;1;1;5;51;59;57
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Hombre;2;3;20;118;147;141
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Hombre;3;6;18;118;147;142
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Hombre;4;4;17;89;118;110
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Hombre;5;2;10;38;54;50
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Hombre;6;0;7;5;12;12
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Hombre;7;0;1;1;2;2
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Hombre;8;0;0;1;1;1
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Hombre;;0;1;12;17;13
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Mujer;0;0;0;2;1;2
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Mujer;1;0;1;15;16;16
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Mujer;2;1;1;42;45;44
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Mujer;3;0;4;30;37;34
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Mujer;4;0;0;17;19;17
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Mujer;5;0;2;6;8;8
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Mujer;6;0;0;2;2;2
Motocicleta;SE DESCONOCE;Otro tipo de accidente;Mujer;;0;2;7;10;9
Motocicleta;SE DESCONOCE;Salida de la vía;Desconocido;2;0;0;0;1;0
Motocicleta;SE DESCONOCE;Salida de la vía;Desconocido;;0;0;6;18;6
Motocicleta;SE DESCONOCE;Salida de la vía;Hombre;0;0;1;1;2;2
Motocicleta;SE DESCONOCE;Salida de la vía;Hombre;1;2;2;36;44;40
Motocicleta;SE DESCONOCE;Salida de la vía;Hombre;2;4;20;95;128;119
Motocicleta;SE DESCONOCE;Salida de la vía;Hombre;3;2;10;105;116;117
Motocicleta;SE DESCONOCE;Salida de la vía;Hombre;4;2;7;64;81;73
Motocicleta;SE DESCONOCE;Salida de la vía;Hombre;5;1;2;34;42;37
Motocicleta;SE DESCONOCE;Salida de la vía;Hombre;6;0;2;3;7;5
Motocicleta;SE DESCONOCE;Salida de la vía;Hombre;7;0;0;1;2;1
Motocicleta;SE DESCONOCE;Salida de la vía;Hombre;;0;1;10;14;11
Motocicleta;SE DESCONOCE;Salida de la vía;Mujer;0;0;0;2;2;2
Motocicleta;SE DESCONOCE;Salida de la vía;Mujer;1;0;1;20;23;21
Motocicleta;SE DESCONOCE;Salida de la vía;Mujer;2;0;0;49;49;49
Motocicleta;SE DESCONOCE;Salida de la vía;Mujer;3;0;1;33;34;34
Motocicleta;SE DESCONOCE;Salida de la vía;Mujer;4;0;1;17;19;18
Motocicleta;SE DESCONOCE;Salida de la vía;Mujer;5;0;0;10;9;10
Motocicleta;SE DESCONOCE;Salida de la vía;Mujer;6;0;0;7;8;7
Motocicleta;SE DESCONOCE;Salida de la vía;Mujer;;0;0;6;6;6
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Desconocido;;0;1;8;14;9
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Hombre;0;0;0;2;2;2
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Hombre;1;0;2;46;48;48
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Hombre;2;0;9;93;104;102
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Hombre;3;0;12;109;128;121
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Hombre;4;1;14;89;108;104
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Hombre;5;1;8;47;59;56
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Hombre;6;0;2;7;9;9
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Hombre;;0;1;58;62;59
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Mujer;1;0;0;26;24;26
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Mujer;2;0;2;30;32;32
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Mujer;3;0;3;26;29;29
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Mujer;4;0;2;10;12;12
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Mujer;5;0;0;3;3;3
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Mujer;6;0;0;1;1;1
Motocicleta;SE DESCONOCE;Vuelco en la calzada;Mujer;;0;0;19;20;19
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Desconocido;3;0;0;1;2;1
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Desconocido;;0;0;0;21;0
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Hombre;0;0;0;2;3;2
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Hombre;1;0;9;95;182;104
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Hombre;2;0;15;233;470;248
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Hombre;3;0;9;196;375;205
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Hombre;4;1;8;113;256;122
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Hombre;5;1;8;37;94;46
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Hombre;6;0;0;11;21;11
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Hombre;7;0;0;3;4;3
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Hombre;8;0;0;2;2;2
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Hombre;;0;3;14;36;17
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Mujer;0;0;0;1;1;1
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Mujer;1;0;0;24;34;24
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Mujer;2;0;2;72;96;74
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Mujer;3;1;3;46;65;50
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Mujer;4;0;0;25;43;25
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Mujer;5;0;0;3;6;3
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Mujer;6;0;0;2;2;2
Motocicleta;UTILIZANDO CASCO;Atropello a peatón;Mujer;;0;1;3;4;4
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Hombre;0;0;0;4;5;4
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Hombre;1;7;33;72;109;112
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Hombre;2;19;76;163;257;258
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Hombre;3;40;63;166;272;269
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Hombre;4;13;46;107;171;166
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Hombre;5;9;20;38;69;67
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Hombre;6;2;5;5;12;12
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Hombre;;0;5;16;22;21
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Mujer;0;0;2;0;3;2
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Mujer;1;1;8;8;17;17
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Mujer;2;1;7;31;40;39
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Mujer;3;2;8;32;42;42
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Mujer;4;1;7;8;17;16
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Mujer;5;1;1;3;4;5
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Mujer;6;1;0;0;1;1
Motocicleta;UTILIZANDO CASCO;Colisión frontal;Mujer;;0;0;2;2;2
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Desconocido;2;0;0;1;1;1
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Desconocido;3;0;0;4;4;4
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Desconocido;4;0;0;2;2;2
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Desconocido;5;0;0;1;1;1
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Desconocido;;0;1;35;56;36
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Hombre;0;0;3;52;57;55
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Hombre;1;17;213;1480;1750;1710
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Hombre;2;59;497;3767;4487;4323
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Hombre;3;57;628;3688;4588;4373
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Hombre;4;40;429;2306;2944;2775
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Hombre;5;11;203;1043;1332;1257
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Hombre;6;3;37;191;248;231
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Hombre;7;1;12;38;55;51
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Hombre;8;0;1;4;5;5
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Hombre;;0;38;289;346;327
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Mujer;0;0;4;44;52;48
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Mujer;1;1;44;447;508;492
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Mujer;2;3;77;1204;1324;1284
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Mujer;3;3;71;865;961;939
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Mujer;4;3;51;509;579;563
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Mujer;5;0;24;135;164;159
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Mujer;6;0;4;16;23;20
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Mujer;8;0;0;1;1;1
Motocicleta;UTILIZANDO CASCO;Colisión lateral y frontolateral;Mujer;;1;4;84;95;89
Motocicleta;UTILIZANDO CASCO;Colisión por alcance y múltiple;Desconocido;1;0;0;0;1;0
Motocicleta;UTILIZANDO CASCO;Colisión por alcance y múltiple;Desconocido;2;0;0;1;1;1
Motocicleta;UTILIZANDO CASCO;Colisión por alcance y múltiple;Desconocido;3;0;0;1;1;1
Motocicleta;UTILIZANDO CASCO;Colisión por alcance y múltiple;Desconocido;;0;0;12;26;12
Motocicleta;UTILIZANDO CASCO;Colisión por alcance y múltiple;Hombre;0;0;0;24;28;24
Motocicleta;UTILIZANDO CASCO;Colisión por alcance y múltiple;Hombre;1;6;59;718;816;783
Motocicleta;UTILIZANDO CASCO;Colisión por alcance y múltiple;Hombre;2;14;196;2294;2651;2504
Motocicleta;UTILIZANDO CASCO;Colisión por alcance y múltiple;Hombre;3;18;265;2184;2633;2467
Motocicleta;UTILIZANDO CASCO;Colisión por alcance y múltiple;Hombre;4;19;164;1387;1733;1570
Motocicleta;UTILIZANDO CASCO;Colisión por alcance y múltiple;Hombre;5;5;84;558;724;647
Motocicleta;UTILIZANDO CASCO;Colisión por alcance y múltiple;Hombre;6;0;8;106;137;114
Motocicleta;UTILIZANDO CASCO;Colisión por alcance y múltiple;Hombre;7;0;0;14;15;14
Motocicleta;UTILIZANDO CASCO;Colisión por alcance y múltiple;Hombre;8;0;0;1;1;1
